title,nation,polarity,subjectivity
"The Lord, St. Peter and the Blacksmith",Italian,0.2517094017094017,0.48553113553113536
Grandfather's Eyes: The Story of Three Wicked Yezinkas,Czechoslovak,0.17599020449627628,0.45115309408787707
Prince Vivien and the Princess Placida,French,0.10511106601731594,0.5346191513347761
The Girl Without Hands,German,0.08416112657184087,0.4779465574108432
The Ass That Lays Money,Italian,0.17044196493924754,0.4677792416922852
The Tailor in Heaven,German,0.016308243727598565,0.49619175627240125
The Wolves and the Sheep,Greek,0.05555555555555556,0.7513888888888888
Bahloo the Moon and the Daens,Australian Ethnic,-0.017051929551929548,0.4614672364672365
The Water Spirit,German,0.16407518478129168,0.5
How Perseus and His Mother Came to Seriphos,Greek,0.10476641414141413,0.5485972222222223
Prince Lionheart and His Three Friends,Indian,0.1564782337094918,0.5793956831744558
Herr Lazarus and the Draken,Greek,0.05471614583333334,0.4950833333333334
The Monkey as King,Greek,0.16249999999999995,0.4357142857142858
Just Earnings are Never Lost,Serbian,0.18555126435561214,0.49289717931022264
The Monk of the Yangtze-Kiang,Chinese,0.11662398568242721,0.4295394108056447
Maun's Stane,Scottish,0.07044594734660029,0.563080431177446
The Nix of the Mill-Pond,German,0.1474935233160623,0.5112607944732301
The Sun and the Moon,Philippine,-0.02499999999999999,0.7175
Wyandank,North American Native,-0.021271929824561376,0.4765350877192982
What Happened to the Lone Woman of St. Michael,North American Native,-0.022186147186147177,0.3930213464696224
The King of the Ants,Chinese,0.12808678116055164,0.4737262555295342
"Finn, the Giant and the Minister of Lund",Swedish,0.05670194003527335,0.5303791887125222
The Bear's Bad Bargain,Indian,0.07332571982281282,0.49486157253599145
Everything in Its Right Place,Danish,0.20096600525910896,0.5161687029445651
Gawigawen of Adasen,Philippine,0.1920825521809774,0.5504230721159855
"The Farmer, His Wife and the Open Door",Pakistani,-0.009226190476190468,0.43412698412698425
King Lindworm,Swedish,0.0907031703433919,0.5541780349621684
The King of the Golden Mountain,German,0.1351491516146689,0.49331964969896014
The Stones of Five Colors and the Empress Jokwa,Japanese,0.10794809590502864,0.5075643590769647
What Came of Picking Flowers,Portuguese,0.0991087359518016,0.4514818676862474
The Abode of the Gods - 3. The Twelve Months,Slavic,0.16899455245609096,0.4940992767915845
The Lamp,Greek,0.37777777777777777,0.6305555555555555
The Magic Mirror,Zimbabwe,0.18230157963806226,0.46946766411882696
The Spider and the Fly,Philippine,0.35625000000000007,0.675
The Monkey and the Leopard,French,0.1844454887218045,0.5231203007518798
Little Rolling-Pea,Russian,0.0954633466557809,0.5603366054023948
Gerd,Nordic,0.16092592592592592,0.6157407407407407
The-Tale of a Tortoise and of a Mischievous Monkey,Brazilian,0.05494421907080471,0.4443726757151705
Raja Rasalu,Indian,0.16791875364387504,0.5110875532234762
Connla and the Fairy Maiden,Celtic,0.1735367965367965,0.5822619047619049
"The Straw, The Coal, and the Bean",German,0.12862966398680684,0.4562976705833849
Cinder-Maid (Joseph Jacobs' Version of Cinderella),English,0.18152204125564794,0.5379438412225298
Hercules and Plutus,Greek,0.19166666666666665,0.7583333333333333
The Cock and the Fox,Greek,0.28362929292929295,0.6351746031746032
The Fairy Frog,Jewish,0.17527643260694106,0.5309846650524617
The Devil's Hide: The Story of the Boy Who Wouldn’t Lose His Temper,Finnish,0.024908580319505515,0.4031864482848735
How Bimbo the Snip’s Thumb Stuck to His Nose When the Wind Changed,North American Native,0.010555704458143482,0.22475654426873942
The Passing of Loku,Philippine,0.05114039606227106,0.6844322344322344
Spring in the Forest,Russian,0.10989583333333335,0.42734375
The Little Maid Who Was Wise,Portuguese,0.05124162946428571,0.48971044146825415
"The Lion, the Mouse and the Fox",Greek,-0.36,0.5599999999999999
The Youngest of the Three,Armenian,0.13471267145775567,0.5148909844836814
The Glass Mountain,Polish,0.1694707131678964,0.5702674379611001
Poverty and Humility Lead to Heaven,German,0.0859528464367174,0.44713261648745517
Concerning the Fate of Essido and his Evil Companions,Nigerian,0.07306649921388725,0.4592512545497621
Godfather Death,German,0.061946020135675295,0.5827422832595247
The Hare and the Partridge,French,-0.021103896103896104,0.4798534798534798
Moodus Noises,North American Native,0.05973304473304472,0.52902417027417
The Little Good Mouse,French,0.07046235142200914,0.5657362129856018
The Specter in Fjelkinge,Swedish,0.13777585765488992,0.4133205325140809
The She-Bear,Italian,0.15000971250971254,0.5459107132184057
The Beam,German,0.1853846153846154,0.37
The Valiant Little Tailor,German,0.07553463984871936,0.5104174545871302
The Revenge of Josiah Breeze,North American Native,0.08245126333361626,0.433663667487197
The Cleverness of Mortals,Irish,0.10031767084950935,0.4911030608938552
The White Squash,Philippine,0.1012855031147714,0.46825836764861156
The Clever Peasant,Italian,0.11241551459293395,0.31983486943164363
Origin of a Name,North American Native,0.07875000000000001,0.40299999999999997
The Joker and the Fishes,French,0.07001633986928105,0.34967320261437906
The Fox and the Crow,Greek,0.4107142857142857,0.6269841269841269
Milutin,Croatian,0.05872773536895674,0.47892675390767003
Tom Hickathrift,English,0.1879521404521405,0.5578628046336381
The Crystal Coffin,German,0.1627242468415938,0.5083726919339163
The Eagle and the Magpie,French,0.21768939393939393,0.6116666666666667
"The Two Alms, or the Thanksgiving Gift",French,0.0997365900383142,0.47964559386973193
"The Elephant and the Tortoise; or, Why the Worms are Blind and Why the Elephant has Small Eyes",Nigerian,0.09050125313283207,0.4663630229419702
The Fisher and the Little Fish,Greek,0.12765151515151515,0.45
The Boy Who Became a Stone,Philippine,-0.05666666666666667,0.5316666666666667
Sweet Pea and Sweet William,English,0.12029851225163737,0.5477621406371415
The Little White Cat,Irish,0.07737751811904359,0.4964556990404451
The Three Evils,Chinese,0.0306867906867907,0.4480733005733006
The Serpent Prince,Italian,0.12154071430674938,0.5243577381478257
"Peter Rugg, the Missing Man",North American Native,-0.03984159779614325,0.44582622764440955
In a Thousand Years,Danish,0.1951784484454939,0.4392451298701298
"The Broad Man, the Tall Man, and the Man with Eyes of Flame",Slavic,0.16566385217816942,0.5027985536245451
Baba Yaga,Russian,0.11005413201906002,0.568453107643755
The Fairy Bonze,Chinese,0.13649944499944497,0.5510605727605729
The Curly-Tailed Lion,Dutch,0.13025193112574626,0.4973328409347369
The Close Alliance: A Tale of Woe,Indian,0.16686924119241192,0.5909457994579947
The Widow Ho,Chinese,0.07827164804469278,0.5448024143764371
Catalina of Dumaguete,Philippine,0.06307707759412302,0.4912069559228647
Princess Bluegreen of the Seven Cities,Portuguese,0.1532045126590582,0.6082204294022479
The Bride of the Fountain,Armenian,0.1407924107142857,0.43557374338624344
Mercury and the Tradesman,Greek,0.0029761904761904773,0.2511904761904762
Hercules and Minerva,Greek,-0.016666666666666673,0.4222222222222222
The Conquest of Fate,Indian,0.13002428887702866,0.45341663948684496
Little Lasse,Finnish,0.02737976334744801,0.4961713286713289
"The Man, the Boy and the Donkey",Greek,-0.13422912557527944,0.4666502301117684
The Horse and the Olive,Greek,0.188279368024266,0.5094721265129428
The Dog Whose Ears Were Cropped,French,-0.02773809523809523,0.5263095238095239
The True History of Little Golden Hood,French,0.10363202081952083,0.4715930215930217
The Tobacco Fairy from The Blue Hills,North American Native,0.14014388188301227,0.45615366919714756
The Blackamoor,Greek,-0.07466329966329967,0.594023569023569
The Stone in the Cock's Head,Italian,0.1418613357292602,0.5625748727163823
A Battle Between Frost and Whirlwind,North American Native,0.07323366555924694,0.4007627353266886
The Shifty Lad,Scottish,0.07504914229571234,0.4833899264691953
The King Who Wanted a Beautiful Wife,Italian,0.16141063600969266,0.4891533937760355
Hudden and Dudden and Donald O'Neary,Celtic,0.1691975937466711,0.5103307766059445
King Mu of Dschou,Chinese,0.17294660894660896,0.4722671356421356
Transformation into a Nightingale and a Cuckoo￼,Ukrainian,0.2486344537815126,0.5372549019607844
The Water-Babe,Jewish,0.08056188256188257,0.5488238983238982
Moodua Creek,North American Native,0.0024305555555555586,0.517361111111111
"The Lion, the Wolf and the Fox",French,0.16113053613053613,0.6153846153846153
The Tale of the Snow and the Steeple,German,-0.029093180482069367,0.45773074661963553
King Kojata,Russian,0.10101120622672351,0.5133427013599428
How Three Heroes Came By Their Deaths Because of Two Peaches,Chinese,0.3178156237701692,0.5594718614718613
The Ape Sun Wu Kung,Chinese,0.1783621761545475,0.49987437393459033
The Underground Workers,Estonian,0.1030860587928651,0.4823265565150383
Edward Randolph's Portrait,North American Native,-0.11152933273622927,0.41815270935960586
The Coyote and the Fox,North American Native,0.057764190821256056,0.4145531400966183
The Lion and the Monkey,French,0.25736772486772486,0.5409126984126984
The Just Man,Italian,0.080125,0.524
The Six Servants,German,0.13653637144879188,0.4593064401981604
Man and the Alan,Philippine,0.010148563557654462,0.49830447330447336
The Stone-Cutter,Japanese,0.20969989529440763,0.565570337521557
Jesper Who Herded the Hares,Scandinavian,0.13340140919686383,0.4758356653447566
The Creation of Heaven and the Earth,Japanese,0.0895031586770717,0.4726826989435684
The Judgment of Shemyaka,Russian,-0.1575865299823634,0.47108686067019423
The Tattooed Men,Philippine,0.18383333333333335,0.6338333333333332
The Sad Story of the Yaoya's Daughter,Japanese,0.12948593042767229,0.5644538690476191
Miss Briton's Poker,North American Native,0.06666666666666667,0.48214285714285715
"The Tale of Tsar Saltan, of His Son the Renowned and Mighty Bogatyr Prince Gvidon Saltanovich, and of the Beautiful Princess-Swan",Russian,0.21194568841120592,0.5569196895058975
The One-Eyed Doe,Greek,0.03200000000000001,0.40133333333333326
The Straw Ox,Ukrainian,0.0929295474910394,0.39568100358422936
Géha Aids A Deserted Boy,North American Native,0.08348721590909092,0.3669253923160174
The Cat and the Fox,French,0.30909090909090914,0.4818181818181818
The Sky Bridge of Birds,Korean,0.17394489849231223,0.5947567733990149
The Shrieking Woman,North American Native,-0.031116365131578953,0.3736842105263158
Old-Man and His Conscience,North American Native,0.11072270165109972,0.5027711096885851
The Man and His Image,French,0.1048809523809524,0.5551984126984126
The Lion and the Gnat,French,0.13,0.5444444444444445
The Two Bags,Greek,0.16666666666666666,0.7083333333333334
How the Jackal Got His Stripe,South African,0.028170476854180643,0.4532036664431031
The Wild Man,Greek,0.13430089130846715,0.4869244027577363
How Children Become Monkeys,Philippine,0.029629629629629613,0.5537037037037037
The Tavistock Witch,English,0.08712624584717611,0.4466670925973251
The Fox and the Turkey,North American Native,0.03434467120181406,0.43886224489795933
The Goat and the Goatherd,Greek,-0.125,0.2604166666666667
The Whirlwind,Polish,0.13803061886233092,0.5049349116080638
The Disobedient Rooster: The Story of Another Little Hen,Czechoslovak,-0.16437005813610167,0.56817932728647
The Fox and the Lapp,Sami,0.07313310972537167,0.4794457042076092
Bearskin,German,0.07721560846560849,0.4495610870610871
The Queen Bee,German,0.03184126984126984,0.3882777777777778
"The Man, the Serpent and the Fox",Italian,0.10714285714285714,0.42527472527472526
The Golden Mountain,Russian,0.13818953077573762,0.4422416281036969
The Laborer and His Master,Portuguese,0.06730769230769229,0.49230769230769234
The Ghost Who Was Foiled,Chinese,0.06231248997915663,0.42691009299342636
Jonek,Polish,0.059586367389835575,0.4619729082734865
The Rose-Beauty,Turkish,0.18632242564534235,0.5055154721821395
The Constable,Chinese,0.08785179172679175,0.4830615079365079
The True Sweethearts,German,0.09657697350590753,0.4746104262347921
The Division of the Saranacs,North American Native,0.09137245470578804,0.40734086900753563
The Flaming Horse: The Story of a Country Where the Sun Never Shines,Czechoslovak,0.0814610445627526,0.41660997732426297
The Flute,Japanese,0.047744602377596576,0.5175104869290915
Kuratko the Terrible: The Story of an Ungrateful Chick,Czechoslovak,0.08835331498951782,0.49940101826894295
Dragon-Child and Sun-Child,Armenian,0.08960264314058958,0.4838232912212504
Favorite of Fortune and the Child of Ill Luck,Chinese,0.05551998156164823,0.6207441478274811
How Thor and Loki Befooled Thrym the Giant,Nordic,0.10827181686556689,0.5482947232947233
"The Pomegranate, the Apple-Tree and the Bramble",Greek,0.092,0.708
The Hare and the Tortoise,Greek,0.07694444444444443,0.39472222222222225
The Fox and the Stork,Greek,-0.03666666666666666,0.54
Malachus at the Column,Italian,0.06666666666666667,0.3833333333333333
The Rat and the Elephant,Greek,0.4052631578947368,0.6517543859649123
The Shepherd's Nosegay: The Story of a Princess Who Learned to Say 'Please',Czechoslovak,0.14950956861239115,0.4237071172555045
The Riddle,German,0.08877594627594626,0.47810134310134295
The Maiden in the Box,Albanian,0.11243307131465026,0.4304910002278422
The Lady Ursula,North American Native,0.09147546897546899,0.44062590187590184
How the Tales Came to Be Told,Italian,0.0958401933468423,0.4937327890785336
How the Monkey and the Goat Earned Their Reputations,Brazilian,0.029599464028035444,0.3454914450628737
The Hares and the Frogs,Greek,-0.13908128908128906,0.4664021164021163
"The Bee, the Harp, the Mouse and the Bum-Clock",Irish,0.09151329848051157,0.43992639115589915
The Story of the Lightning and the Thunder,Nigerian,-0.04931251288394145,0.5928854875283446
Prince Wicked and the Grateful Animals,Indian,-0.010876800530818386,0.5000226757369617
The Story of Blixie Bimber and the Power of the Gold Buckskin Whincher,North American Native,0.10252232142857146,0.3846366567460317
The Woman and the Farmer,Greek,-0.11507575757575757,0.47916666666666663
The Quarrel of the Monkey and the Crab,Japanese,0.05184126984126974,0.39377972709551695
Fitcher's Bird,German,0.020637077294685988,0.48330314009661834
The Old Woman and Her Pig,English,-0.07540322580645159,0.4064516129032257
The Little Good People,Irish,0.11837032820301634,0.4900721206030941
Of the Fat Woman who Melted Away,Nigerian,0.03140151515151517,0.46505681818181815
The Enchanted Cave,Irish,0.09190797641216639,0.4574708477431942
The Seven Doves,Italian,0.10393061138596853,0.5022100254243116
How Jason Lost His Sandal in Anauros,Greek,0.1452870301834033,0.5111411300271409
The Comb and the Collar,English,0.046137662191274555,0.5213268586663082
The Boy Who Wanted More Cheese,Dutch,0.1119204171090964,0.4825381850853552
The Seven Great Deeds of Ma-ui: How Ma-ui Snared the Sun and Made Him Go More Slowly Across the Heavens,Hawaiian,0.16356421356421352,0.4482879234167895
Where the Frost Comes From,Australian Ethnic,0.1127594627594627,0.514194139194139
The Dragon,Italian,0.1263831205455571,0.5407464081321951
King O'Toole and His Goose,Celtic,0.17980002178115384,0.5337274360859267
Birth of the Water-Lily,North American Native,0.10395833333333333,0.3458333333333334
A Riddling Tale,German,0.17499999999999996,0.44166666666666665
The Sick Stag,French,-0.13589285714285718,0.792142857142857
The Simpleton,Italian,0.12178973681186069,0.5079498525073747
The Man and the Satyr,Greek,-0.13124999999999998,0.746875
Story of Lyubim Tsarevich and the Winged Wolf,Russian,0.2356158883204339,0.5349413179413182
How Theseus Slew the Minotaur,Greek,0.16119218296637655,0.44034391534391537
Simeli Mountain,German,0.09203387822790808,0.4727138118929164
The Oaks and Jupiter,Greek,0.21666666666666667,0.5833333333333334
Hans Married,German,0.20092364532019702,0.5005541871921182
The Golden Mermaid,German,0.1955210960008939,0.560806356008376
The Prophet,Greek,-0.07314814814814814,0.4537037037037037
The Happy Hunter and the Skillful Fisher,Japanese,0.2457263638141459,0.5835924957998883
Shooting of the Red Eagle,North American Native,0.14484513733300142,0.4639823606813897
The Two Fellows and the Bear,Greek,-0.1123015873015873,0.27420634920634923
Mangita and Larina,Philippine,0.01313956947977564,0.5872942235313373
The Great Flood,Chinese,0.16494119334480783,0.49264295276343456
The Maiden of the Sea,Armenian,0.06034677128427129,0.45128968253968255
The Alligator's Fruit,Philippine,-0.0320436507936508,0.46865079365079365
The Cock and the Pearl,Greek,-0.0053968253968254,0.48063492063492064
The Galloping Hessian,North American Native,0.06948576675849404,0.48101316192225296
Why Little Hare Has Such a Short Tail,South African,0.007232482993197279,0.4664863945578232
The Three Deaf Men,Indian,-0.03782905982905981,0.37778632478632473
Dance in a Buffalo Skull,North American Native,0.034870863599677164,0.4952838310465429
The Adventures of Thesus,Greek,0.12776137791016293,0.5301677571023121
Urashima,Japanese,0.05155132769618747,0.47741284675864115
The Master Maid,Norwegian,0.12306839289183039,0.5406404623154626
The Golden Cobwebs,German,0.08693394024276374,0.565563725490196
Bulanawan and Aguio,Philippine,0.11504216269841272,0.513157242063492
Haddam Enchantments,North American Native,-0.07964766714766715,0.517439874939875
"The Wolf, the Mother and Her Child",Greek,0.0375,0.5428571428571429
The Twilight of the Gods,Nordic,0.04537302531983382,0.4547350226605546
Frost,Russian,0.07182527343120118,0.45151169906184185
The Snake-Woman and King Ali Mardan,Indian,0.1608946608946609,0.5660887445887447
"The Water-Lily, the Gold Spinners",Estonian,0.12074903079511384,0.4982936507936511
Ou' Wolf Lays a Trap,South African,0.14086709794717614,0.4461085436085435
The Flower-Elves,Chinese,0.13505051623078482,0.4993988885311198
The Priest,Irish,0.12009215531942802,0.4783680965499147
The Hunter and His Wife,Russian,0.08313371569950515,0.4271632607158925
The Story of the Fair Circassians,French,0.127907734670393,0.4947959705554644
Hótho Conquers Shagodyoweg Gowa,North American Native,2.5928932178935032e-05,0.44860284391534394
The Fountain of Giant Land,Brazilian,0.14837841903985416,0.5576436045270129
How Six Umbrellas Took Off Their Straw Hats to Show Respect to the One Big Umbrella,North American Native,0.058037645085837836,0.3918266472483338
Pivi and Kabo,Australian Ethnic,0.08814186545204106,0.5131298522414225
The Witch,Greek,-0.19470899470899472,0.558862433862434
The Wild-Cat Woman,Korean,0.16294642857142858,0.40530753968253963
The Two Skyscrapers Who Decided to Have a Child,North American Native,0.09303759732331161,0.471570017284303
The Brewery of Egg-Shells,Celtic,0.11448062991430331,0.4948109033823322
Eliza Wharton,North American Native,0.1295289855072464,0.5992753623188406
The Legend of Knocksheogowna,Irish,0.08772648722245496,0.4848227377461247
How Raja Rasâlu Was Born,Indian,0.14297044101731607,0.5799749516730648
The Slave Girl Who Tried to Kill Her Mistress,Nigerian,-0.009344126984126976,0.4201784126984129
The Bright Sun Brings it to Light,German,0.25526958776958775,0.4926501501501502
The Home of Thunder,North American Native,0.3541666666666667,0.6916666666666668
The Young Piper,Irish,0.15601172070559835,0.49749952145360343
The Animals' Dam,South African,0.044761163804407596,0.5007522198719387
The Wood Sprite,Russian,0.13088628217660475,0.5534741423451102
Husband or Wife!--Which?,Armenian,0.15925627373903228,0.48430122240467055
The Wind in the Pine Tree,Japanese,0.18790795934680835,0.48980872444901236
The Long-Desired Child,Czechoslovak,0.08056732580037662,0.4731638418079096
The Hoodie-Crow,Celtic,0.14895895895895897,0.5247247247247248
Three Feathers,English,0.19844823501539924,0.5172994915532229
How Six Pigeons Came Back to Hatrack the Horse After Many Accidents and Six Telegrams,North American Native,0.1096111111111111,0.34312698412698406
The Wee Bannock,English,0.03281544256120529,0.4188391175679311
How Quest Sought the Truth,Croatian,0.06764294599828209,0.49618538199040296
How Raja Rasâlu Killed the Giants,Indian,0.21257168458781356,0.5749283154121864
The Haunted Ships,Scottish,0.10873717833092846,0.4734478866041369
The Potato Face Blind Man Who Lost the Diamond Rabbit on His Gold Accordion,North American Native,-0.006211106601731617,0.5867677895021645
When Ou' Wolf Built His House,South African,0.1258657667670978,0.49359067315857513
The Lame Dog,Swedish,0.19267090667952746,0.5586143023643027
Eisenkopf,Hungarian,0.12651941143962422,0.4364311043566366
Prince Bayaya: The Story of a Magic Horse,Czechoslovak,0.11869453612027872,0.4834697993608886
Horaizan,Japanese,0.2952901348237171,0.6253512200900262
The Three Monkeys,Belgian,-0.04039930555555554,0.43826388888888895
The Three Sisters,Italian,0.08846081739782526,0.5133389576302964
The Story of the Hero Makoma,Zimbabwe,0.12396656534954414,0.573541455589328
Zoolvisia,Armenian,0.12193732395697471,0.46015787948102393
The Moon,German,0.053158827076737525,0.4477627016432984
Foreboding in Asgard,Nordic,0.0325268817204301,0.3448540706605223
The Hare and the Hedgehog,German,0.19820590828924167,0.5391181657848324
The Princess of the Springs,Brazilian,0.3177512025012023,0.7000581208914542
Fairy Ointment,English,0.09224086099086098,0.49046416546416544
Avaricious and Envious,Greek,0.2403846153846154,0.5762820512820513
General Moulton and the Devil,North American Native,0.07712659723529287,0.48664857686596824
Blue Silver,North American Native,0.13087760724124356,0.39529909484454934
The Morning and the Evening Star,Chinese,-0.05716783216783216,0.4826923076923077
Christmas Tree (Pohutukawa),New Zealand Native,0.01645667198298778,0.48777708159287103
Sweetheart Roland,German,0.12699330588933383,0.521839489689957
The Ape,French,-0.04166666666666668,0.5125000000000001
The Shepherd and the Sea,French,0.16396103896103897,0.27781385281385285
The Three-Snake Leaves,German,0.062095136144049136,0.4795591787439615
The Serpent Wife,Ukrainian,0.0215933548560667,0.46693166532149566
The Badger and the Bear,North American Native,0.05064665241287074,0.498374642235402
The Three Treasures of Giants,Slavic,0.14570589109438545,0.49050310901220023
"The Legend of Rubezahl, or Number-Nip",German,0.0964846917302274,0.5162853449460592
The Princess Who Was Hidden Underground,German,0.2729648351648353,0.47734212454212466
How Henry Hagglyhoagly Played the Guitar with His Mittens On,North American Native,0.003612103174603175,0.4884563492063492
The Hare with Many Friends,Greek,0.16095238095238096,0.48333333333333345
The Man and the Lion,Greek,0.28411458333333334,0.7106481481481483
The Creation,Turkish,-0.0915211296639868,0.5511933621933623
The Wise Men of Gotham,English,0.08172385620915035,0.3247537348272644
The Horse and the Stag,Greek,0.41224489795918373,0.47653061224489796
The Jackal and the Crocodile,Indian,0.1240274495214752,0.4752048319327731
The Frog-Tsarevna,Russian,0.016656544612794612,0.5124149591149595
Mistakes of Old Man,North American Native,0.11706553206553205,0.4767445467445469
The Swollen Fox,Greek,0.06666666666666667,0.2916666666666667
The Fox and the Geese,German,0.15696271929824562,0.437280701754386
The Meal of Frothi,Scandinavian,0.1415341237709659,0.46467129361866205
The Labourer and the Nightingale,Greek,0.22027972027972026,0.5335664335664334
The Gold-Children,German,0.20577806281509994,0.5183912760764615
Master Pfreim,German,0.1013548828622358,0.5207592380386497
The Magic Kettle,Japanese,0.12585243670470944,0.4921422012331101
The Tale of a Youth Who Set Out to Learn What Fear Was,German,0.04565677260487529,0.5006147959183682
The Arch Rogue,German,0.09585317460317459,0.5185243055555557
"Momotaro, or the Story of the Son of a Peach",Japanese,0.11872281240584819,0.452325026164312
The Owl Tree,North American Native,-0.05480895915678524,0.3746376811594203
Spirit Treasures,Russian,0.08663225446428574,0.4562797619047618
The Girl in the Chest - The Story of the Third Sister Who was Brave and Good,Slavic,0.06495723605098601,0.5106125356125358
The Wonderful Artisan,Greek,0.21165143498476835,0.5869839042987192
The Phantom Vessel,Chinese,0.02966445038215373,0.4999491152122731
The Story of Unlucky Daniel,Ukrainian,0.12683822037337666,0.4227525252525253
"The Lord, St. Peter and the Apostles",Italian,0.04009182636469222,0.5047619047619047
The Enchanted Canary,Slavic,0.1034796404419319,0.5003901291266634
Beppo Pipetta,Italian,0.10613454215104495,0.48290732363766076
When the Lilies Return,Philippine,0.19641299357208447,0.46851469237832877
The Old Hag's Long Leather Bag,Irish,0.024976584322914566,0.4650557011795543
The Lion Beaten by the Man,French,0.27083333333333337,0.9166666666666667
The Turnip,German,0.14337053571428576,0.49244940476190474
What Was the End of the Heroes,Greek,0.09635285580053023,0.5593138612033962
The Thirsty Pigeon,Greek,-0.30999999999999994,0.8400000000000001
Pepper-Corn,Italian,0.005031542531542546,0.3547212047212047
Mr. Mighty-of-his-Mouth,Indian,0.09865267721462413,0.5282757409748559
Coinnach Oer,Scottish,0.07068315018315016,0.5137362637362637
"The Mother of the Sea, or the Story of Yianko",Greek,0.15814023409655942,0.4957680940211061
The Story of the Fisherman,Arabic,0.06492963270579552,0.4954641934293097
Pah-Tay and the Wind-Witch,North American Native,0.05064987096237094,0.4137274213545403
Why Dogs Wag Their Tails,Philippine,0.1377901785714286,0.6259821428571427
The Cellar of the Old Knights in the Kyffhauser,German,0.07676963264312658,0.4638073940784783
The Page-Boy and the Silver Goblet,Scottish,0.09668691286038221,0.5142630385487528
How the Centaur Trained the Heroes on Pelion,Greek,0.1465655967727792,0.49465820398140914
The Dog in the Manger,Greek,0.16666666666666666,0.32222222222222224
The Fish Prince,Indian,0.10659961480209414,0.5206212978940252
The White Cat of Ecija,Portuguese,0.12114564961787183,0.42044385655496763
Lawkamercyme,English,-0.028437500000000004,0.4133333333333333
The Ogre,Italian,0.1356862312444837,0.5698673642969764
Parricide of the Wissahickon,North American Native,0.00962301587301587,0.29831349206349206
The Little Soldier,French,0.10050842670401496,0.4852919701213822
The Fiddler and the Bogle of Bogandoran,Scottish,0.05268317743764172,0.49386337868480723
The Two Scholars,Chinese,0.19915770609318995,0.4524551971326165
The Bunyip,Australian Ethnic,0.0015670223496310458,0.5046378669639539
The Envious Neighbor,Japanese,0.0893341775893859,0.4469108245149912
Salt,Russian,0.10708559676703724,0.4435300572004175
The Seven Brothers Simeon,Russian,0.2501590256008359,0.5161206896551723
The Three Brother Beasts,Italian,0.15001944043610713,0.506049516327294
The Silent Cavalier,Portuguese,0.28164520202020193,0.5208775252525253
The Little Glass Shoe,Scandinavian,0.13684195526695522,0.5632597430347431
The Crumb in the Beard,Italian,0.0654771990255861,0.5183085850827787
Habogi,Icelandic,0.1514680364946322,0.5022255994596421
The Lion and the Hunter,French,0.7083333333333334,0.5166666666666667
The Ghosts of Craig-Aulnaic,Scottish,0.10682577656261864,0.5104892914103439
The Grain of Corn,Indian,0.45,0.52
Mr. Vinegar,English,0.14538168139730637,0.5006076388888889
A Bridegroom for Miss Mole,Korean,0.2636815156169995,0.6651049667178699
Old Rinkrank,German,0.0906125025767883,0.4216695011337867
The Golden Lads,German,0.1738612860203771,0.5041463553281735
The Son of Seven Queens,Indian,0.09966003669655356,0.5045067988607316
Smolicheck: The Story of a Little Boy Who Opened the Door,Czechoslovak,0.04207661290322579,0.5381384408602151
Baldur's Doom,Nordic,0.13275947114546024,0.49089015685169546
The Lambton Worm,English,0.04769373105047261,0.36207419297306936
How Bozo the Button Buster Busted All His Buttons When a Mouse Came,North American Native,0.07435518575940653,0.36139484613510575
Kinkach Martinko,Slavic,0.07852958384208383,0.4427411477411476
"Story of Prince Peter with the Golden Keys, and the Princess Magilene",Russian,0.22172364672364667,0.5846866096866096
Hana-Saka-Jiji,Japanese,0.13028661861570032,0.4772473275024298
The Morning Star and the Evening Star (Romanian Fairy Tale),Romanian,0.05069389414728398,0.5142349340866291
The Story of a Very Bad Boy,French,0.10838105963105961,0.5062513942513944
The Gnat and the Bull,Greek,0.3,0.67
The Phantom Dragoon,North American Native,0.09487139917695472,0.26057613168724286
The Wallet,French,0.23119318181818177,0.5912499999999999
Agnes Surriage,North American Native,0.19362745098039214,0.49080882352941174
The Rose and the Amaranth,Greek,0.3625,0.7104166666666666
Sand Flat Shadows,North American Native,0.048991910252972205,0.3571312684365783
The Ass and the Old Peasant,Greek,0.031250000000000014,0.525
The Tobacco of Harisaboqued,Philippine,0.09360185185185185,0.48631481481481487
The Horned Women,Celtic,0.0036265432098765435,0.3609567901234567
Rory Macgillivray,Scottish,0.15372159090909093,0.5228695887445887
The Cattle That Came,Bulgarian,0.1868295923362004,0.5408772113838192
The Demon with the Matted Hair,Indian,0.1329811431506347,0.5422181867097122
Storm Ship on the Hudson,North American Native,0.0657070707070707,0.5280050505050504
The Man Who Lost His Spade,Greek,0.15,0.6175595238095238
The Fox and the Cat (Robert Nisbet Bain),Ukrainian,0.07736067019400353,0.4545731922398589
The Daughter of the Skies,Scottish,0.13235903814262023,0.46152570480928656
The Foxes and the River,Greek,0.04603174603174603,0.5357142857142858
The Twelve Idle Servants,German,0.054762477106227114,0.4227588268213267
The White Dove,Danish,0.06642280198131259,0.44810311831588445
The Giantess' Apron-Full,Welsh,0.06462301587301587,0.5521626984126985
The Soldier and Death,Russian,0.06689100442716163,0.46503478079924343
How the Leopard Got His Spots,English,0.14834765645876757,0.4954527016193681
Retribution,Chinese,0.11731760374832664,0.40502008032128506
The Story of Pretty Goldilocks,French,0.22257883597883604,0.6359361552028219
How the Camel Got His Hump,English,0.15939363375821702,0.5840921917588585
